AI: questfinisherAI
Confide In-Truce (3-person),397
Ask Out (3-person)-Physical Flirt (light),202
Blame-Flatter (3-person),163
Ask Out (3-person)-Court,321
Conversation Flirt (Direct)-Apologize,121
Apologize-Flatter (3-person),156
Court-Apologize,94
Apologize-Court,79
Ask Out (3-person)-Conversation Flirt (Direct),268
Ultimatum (3-person)-Physical Flirt (light),17
Share Feelings-Envy,9
Envy-Council,11
Intervention (3-person)-Compliment,3
Compliment-Conversation Flirt (Direct),107
Flatter (3-person)-Encourage,62
Encourage-Conversation Flirt (Direct),55
Declare Rivalry (3-person)-Intervention (3-person),8
Intervention (3-person)-Confide In,25
Declare Rivalry (3-person)-Confide In,195
Confide In-Compliment,32
Court-Intervention (3-person),34
Intervention (3-person)-Declare Rivalry (3-person),5
Compliment-Discuss (Item),31
Blame-Court,115
Accentuate the Negative (3-person)-Ask Out (3-person),4
Accentuate the Negative (3-person)-Confide In,36
Find Faults-Ask Out,11
Ask Out-Break up (3-person),16
Find Faults-Break up (3-person),151
Court-Fueling the Fire,235
Declare Rivalry (3-person)-Break up (3-person),49
Fueling the Fire-Declare Rivalry (3-person),51
Fueling the Fire-Blame,10
Blame-Truce (3-person),64
Flatter (3-person)-Blame,77
Blame-Find Faults,73
Apologize-Physical Flirt (light),39
Apologize-Conversation Flirt (Direct),103
Apologize-Share Feelings,66
Council-Apologize,250
Apologize-Truce (3-person),73
Physical Flirt (light)-Apologize,40
Apologize-Council,190
Declare Rivalry (3-person)-Embarrass Self,1
Embarrass Self-Council,4
Apologize-Break up (3-person),19
Apologize-Blame,44
Blame-Declare Rivalry,6
Share Feelings-Ask Out,91
Ask Out-Court,63
Break up (3-person)-Declare Rivalry (3-person),71
Share Feelings-Apologize,74
Break up (3-person)-Court,281
Break up (3-person)-Apologize,34
Ask Out (3-person)-Apologize,41
Apologize-Declare Rivalry (3-person),46
Conversation Flirt (Direct)-Accentuate the Negative (3-person),167
Accentuate the Negative (3-person)-Court,89
Apologize-Find Faults,97
Accentuate the Negative (3-person)-Break up (3-person),14
Find Faults-Ultimatum (3-person),90
Ultimatum (3-person)-Bad Council,10
Bad Council-Confide In,76
Confide In-Ultimatum (3-person),70
Ultimatum (3-person)-Break Up,29
Break Up-Truce (3-person),26
Share Feelings-Ultimatum (3-person),50
Council-Declare Rivalry,63
Declare Rivalry-Share Feelings,45
Blame-Confide In,67
Encourage-Confide In,45
Confide In-Encourage,42
Blame-Declare Rivalry (3-person),37
Ask Out (3-person)-Talk Up Other (3-person),11
Talk Up Other (3-person)-Council,39
Council-Encourage,101
Encourage-Truce (3-person),25
Physical Flirt (light)-Blame,33
Court-Encourage,50
Court-Bad Council,67
Bad Council-Conversation Flirt (Direct),32
Blame-Ask Out,1
Discuss (Item)-Find Faults,200
Bad Council-Court,71
Declare Rivalry-Fueling the Fire,11
Discuss (Item)-Break Up,16
Fueling the Fire-Physical Flirt (light),34
Council-Break Up,62
Break Up-Physical Flirt (light),12
Ask Out (3-person)-Fueling the Fire,94
Flatter (3-person)-Break Up,56
Break Up-Flatter (3-person),42
Encourage-Declare Rivalry (3-person),35
Conversation Flirt (Direct)-Ultimatum (3-person),78
Declare Rivalry-Truce (3-person),32
Encourage-Fueling the Fire,7
Declare Rivalry (3-person)-Bad Council,27
Flatter (3-person)-Talk Up Other (3-person),8
Talk Up Other (3-person)-Confide In,11
Council-Talk Up Other (3-person),34
Talk Up Other (3-person)-Flatter (3-person),10
Court-Break Up,27
Break Up-Ask Out (3-person),11
Break Up-Find Faults,38
Confide In-Break Up,46
Break Up-Blame,14
Find Faults-Break Up,37
Break Up-Share Feelings,27
Share Feelings-Ask Out (3-person),106
